filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./tests/test_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,4,49,[38],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,4,45,[39],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,4,38,[54],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,56,4,53,[56],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,4,38,[60],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,4,27,[62],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_settings.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,4,49,[63],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_tags.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,8,4,33,[8],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_tags.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,10,4,33,[10],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_tags.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,16,4,25,[16],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_tags.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,17,4,34,[17],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_tags.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,22,4,31,[22],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_tags.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,4,35,[45],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_tags.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,41,[46],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_tags.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,4,39,[51],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_transfer_persona.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,55,4,26,[55],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_transfer_persona.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,59,4,39,[59],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_transfer_persona.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,67,4,34,[67],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_transfer_persona.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,4,34,[68],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_transfer_persona.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,69,4,41,[69],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_transfer_persona.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,79,4,27,[79],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_transfer_persona.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,88,4,27,[88],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
./tests/test_transfer_persona.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,101,4,27,[101],https://bandit.readthedocs.io/en/1.9.3/plugins/b101_assert_used.html
